5|1300680;BOA VISTA DO RAMOS ;13;1058
5|1300706;BOCA DO ACRE ;13;1058
5|1300805;BORBA ;13;1058
5|1300839;CAAPIRANGA ;13;1058
5|1300904;CANUTAMA ;13;1058
5|1301001;CARAUARI ;13;1058
5|1301100;CAREIRO ;13;1058
5|1301159;CAREIRO DA VARZEA ;13;1058
5|1301209;COARI ;13;1058
5|1301308;CODAJAS ;13;1058
5|1301407;EIRUNEPE ;13;1058
5|1301506;ENVIRA ;13;1058
5|1301605;FONTE BOA ;13;1058
5|1301654;GUAJARA ;13;1058
5|1301704;HUMAITA ;13;1058
5|1301803;IPIXUNA ;13;1058
5|1301852;IRANDUBA ;13;1058
5|1301902;ITACOATIARA ;13;1058
5|1301951;ITAMARATI ;13;1058
5|1302009;ITAPIRANGA ;13;1058
5|1302108;JAPURA ;13;1058
5|1302207;JURUA ;13;1058
5|1302306;JUTAI ;13;1058
5|1302405;LABREA ;13;1058
5|1302504;MANACAPURU ;13;1058
5|1302553;MANAQUIRI ;13;1058
5|1302603;MANAUS ;13;1058
5|1302702;MANICORE ;13;1058
5|1302801;MARAA ;13;1058
5|1302900;MAUES ;13;1058
5|1303007;NHAMUNDA ;13;1058
5|1303106;NOVA OLINDA DO NORTE ;13;1058
5|1303205;NOVO AIRAO ;13;1058
5|1303304;NOVO ARIPUANA ;13;1058
5|1303403;PARINTINS ;13;1058
5|1303502;PAUINI ;13;1058
5|1303536;PRESIDENTE FIGUEIREDO ;13;1058
5|1303569;RIO PRETO DA EVA ;13;1058
5|1303601;SANTA ISABEL DO RIO NEGRO ;13;1058
5|1303700;SANTO ANTONIO DO ICA ;13;1058
5|1303809;SAO GABRIEL DA CACHOEIRA ;13;1058
5|1303908;SAO PAULO DE OLIVENCA ;13;1058
5|1303957;SAO SEBASTIAO DO UATUMA ;13;1058
5|1304005;SILVES ;13;1058
5|1304062;TABATINGA ;13;1058
5|1304104;TAPAUA ;13;1058
5|1304203;TEFE ;13;1058
5|1304237;TONANTINS ;13;1058
5|1304260;UARINI ;13;1058
5|1304302;URUCARA ;13;1058
5|1304401;URUCURITUBA ;13;1058
5|1400027;AMAJARI ;14;1058
5|1400050;ALTO ALEGRE ;14;1058
5|1400100;BOA VISTA ;14;1058
5|1400159;BONFIM ;14;1058
5|1400175;CANTA ;14;1058
5|1400209;CARACARAI ;14;1058
5|1400233;CAROEBE ;14;1058
5|1400282;IRACEMA ;14;1058
5|1400308;MUCAJAI ;14;1058
5|1400407;NORMANDIA ;14;1058
5|1400456;PACARAIMA ;14;1058
5|1400472;RORAINOPOLIS ;14;1058
5|1400506;SAO JOAO DA BALIZA ;14;1058
5|1400605;SAO LUIZ ;14;1058
5|1400704;UIRAMUTA ;14;1058
5|1500107;ABAETETUBA ;15;1058
5|1500131;ABEL FIGUEIREDO ;15;1058
5|1500206;ACARA ;15;1058
5|1500305;AFUA ;15;1058
5|1500347;AGUA AZUL DO NORTE ;15;1058
5|1500404;ALENQUER ;15;1058
5|1500503;ALMEIRIM ;15;1058
5|1500602;ALTAMIRA ;15;1058
5|1500701;ANAJAS ;15;1058
5|1500800;ANANINDEUA ;15;1058
5|1500859;ANAPU ;15;1058
5|1500909;AUGUSTO CORREA ;15;1058
5|1500958;AURORA DO PARA ;15;1058
5|1501006;AVEIRO ;15;1058
5|1501105;BAGRE ;15;1058
5|1501204;BAIAO ;15;1058
5|1501253;BANNACH ;15;1058
5|1501303;BARCARENA ;15;1058
5|1501402;BELEM ;15;1058
5|1501451;BELTERRA ;15;1058
5|1501501;BENEVIDES ;15;1058
5|1501576;BOM JESUS DO TOCANTINS ;15;1058
5|1501600;BONITO ;15;1058
5|1501709;BRAGANCA ;15;1058
5|1501725;BRASIL NOVO ;15;1058
5|1501758;BREJO GRANDE DO ARAGUAIA ;15;1058
5|1501782;BREU BRANCO ;15;1058
5|1501808;BREVES ;15;1058
5|1501907;BUJARU ;15;1058
5|1501956;CACHOEIRA DO PIRIA ;15;1058
5|1502004;CACHOEIRA DO ARARI ;15;1058
5|1502103;CAMETA ;15;1058
5|1502152;CANAA DOS CARAJAS ;15;1058
5|1502202;CAPANEMA ;15;1058
5|1502301;CAPITAO POCO ;15;1058
5|1502400;CASTANHAL ;15;1058
5|1502509;CHAVES ;15;1058
5|1502608;COLARES ;15;1058
5|1502707;CONCEICAO DO ARAGUAIA ;15;1058
5|1502756;CONCORDIA DO PARA ;15;1058
5|1502764;CUMARU DO NORTE ;15;1058
5|1502772;CURIONOPOLIS ;15;1058
5|1502806;CURRALINHO ;15;1058
5|1502855;CURUA ;15;1058
5|1502905;CURUCA ;15;1058
5|1502939;DOM ELISEU ;15;1058
5|1502954;ELDORADO DOS CARAJAS ;15;1058
5|1503002;FARO ;15;1058
5|1503044;FLORESTA DO ARAGUAIA ;15;1058
5|1503077;GARRAFAO DO NORTE ;15;1058
5|1503093;GOIANESIA DO PARA ;15;1058
5|1503101;GURUPA ;15;1058
5|1503200;IGARAPE-ACU ;15;1058
5|1503309;IGARAPE-MIRI ;15;1058
5|1503408;INHANGAPI ;15;1058
5|1503457;IPIXUNA DO PARA ;15;1058
5|1503507;IRITUIA ;15;1058
5|1503606;ITAITUBA ;15;1058
5|1503705;ITUPIRANGA ;15;1058
5|1503754;JACAREACANGA ;15;1058
5|1503804;JACUNDA ;15;1058
5|1503903;JURUTI ;15;1058
5|1504000;LIMOEIRO DO AJURU ;15;1058
5|1504059;MAE DO RIO ;15;1058
5|1504109;MAGALHAES BARATA ;15;1058
5|1504208;MARABA ;15;1058
5|1504307;MARACANA ;15;1058
5|1504406;MARAPANIM ;15;1058
5|1504422;MARITUBA ;15;1058
5|1504455;MEDICILANDIA ;15;1058
5|1504505;MELGACO ;15;1058
5|1504604;MOCAJUBA ;15;1058
5|1504703;MOJU ;15;1058
5|1504752;MOJUI DOS CAMPOS ;15;1058
5|1504802;MONTE ALEGRE ;15;1058
5|1504901;MUANA ;15;1058
5|1504950;NOVA ESPERANCA DO PIRIA ;15;1058
5|1504976;NOVA IPIXUNA ;15;1058
5|1505007;NOVA TIMBOTEUA ;15;1058
5|1505031;NOVO PROGRESSO ;15;1058
5|1505064;NOVO REPARTIMENTO ;15;1058
5|1505106;OBIDOS ;15;1058
5|1505205;OEIRAS DO PARA ;15;1058
5|1505304;ORIXIMINA ;15;1058
5|1505403;OUREM ;15;1058
5|1505437;OURILANDIA DO NORTE ;15;1058
5|1505486;PACAJA ;15;1058
5|1505494;PALESTINA DO PARA ;15;1058
5|1505502;PARAGOMINAS ;15;1058
5|1505536;PARAUAPEBAS ;15;1058
5|1505551;PAU D ARCO ;15;1058
5|1505601;PEIXE-BOI ;15;1058
5|1505635;PICARRA ;15;1058
5|1505650;PLACAS ;15;1058
5|1505700;PONTA DE PEDRAS ;15;1058
5|1505809;PORTEL ;15;1058
5|1505908;PORTO DE MOZ ;15;1058
5|1506005;PRAINHA ;15;1058
5|1506104;PRIMAVERA ;15;1058
5|1506112;QUATIPURU ;15;1058
5|1506138;REDENCAO ;15;1058
5|1506161;RIO MARIA ;15;1058
5|1506187;RONDON DO PARA ;15;1058
5|1506195;RUROPOLIS ;15;1058
5|1506203;SALINOPOLIS ;15;1058
5|1506302;SALVATERRA ;15;1058
5|1506351;SANTA BARBARA DO PARA ;15;1058
5|1506401;SANTA CRUZ DO ARARI ;15;1058
5|1506500;SANTA ISABEL DO PARA ;15;1058
5|1506559;SANTA LUZIA DO PARA ;15;1058
5|1506583;SANTA MARIA DAS BARREIRAS ;15;1058
5|1506609;SANTA MARIA DO PARA ;15;1058
5|1506708;SANTANA DO ARAGUAIA ;15;1058
5|1506807;SANTAREM ;15;1058
5|1506906;SANTAREM NOVO ;15;1058
5|1507003;SANTO ANTONIO DO TAUA ;15;1058
